Date,close,high,low,open,volumefrom,volumeto,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inphase,HT_PHASOR_quadrature,HT_SINE_sine,HT_SINE_leadsine,HT_TRENDMODE,ADX,ADXR,APO,AROON_down,AROON_up,AROONOSC,BOP,CCI,CMO,DX,MACD,MACD_signal,MACD_hist,MFI,MINUS_DI,MINUS_DM,MOM,PPO,ROC,RSI,STOCH_k,STOCH_d,STOCHF_k,STOCHF_d,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,BBANDS_upper,BBANDS_middle,BBANDS_lower,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,WMA,SMA,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,WCLPRICE,BETA,CORREL,STDDEV,TSF,VAR,ATR,NATR,TRANGE,AD,ADOSC,OBV
2020-08-16 20:12:00+00:00,61.44,61.49,61.41,61.49,1817.01,111630.69,20.803550943084065,-6.438491925883227,-0.1186038312368041,-0.017181299894659347,-0.11213653106409999,0.6233544220344653,1,25.983302231760348,21.272484058327706,-0.04899999999990712,100.0,33.333333333333336,-76.92307692307692,-0.6250000000000111,-108.05598224953852,-33.30744852476401,56.48036501490119,-0.03990144899847081,-0.02445991528619798,-0.015441533712272831,27.802578791069145,46.0848161712828,0.3086357650400151,-0.2600000000000051,-0.11749942872354556,-0.4536616979909258,38.6352305153059,17.399879554351315,24.769267595522216,7.317073170731919,17.566298877274537,0.0,11.856481331854022,-0.0031488335668683476,41.75866986980954,-92.68292682926808,61.724550220682566,61.55416666666681,61.38378311265105,61.53685681493394,61.500261730797824,61.6264761904762,61.52333617209883,61.47800000000016,61.595,61.5326666666657,61.65266666666665,0,0,0,0,61.445,0.28574231855121945,0.9346360908595801,0.09461897274153519,61.45236842105272,0.008952750002663379,0.051777084676840356,0.08509041459691843,0.0800000000000054,119479.22175429363,88.44008491786371,47627.749999999985
2020-08-16 20:13:00+00:00,61.38,61.44,61.37,61.44,3031.45,186080.5,19.848289888539792,-9.252103878062826,-0.11497134899991972,0.04136880869850644,-0.16077880760649904,0.5842198645721758,1,28.452079223384413,22.219757132807644,-0.042999999999899785,100.0,26.666666666666668,-84.61538461538461,-0.8571428571427846,-129.30458040789708,-40.57930890801549,61.941900540044536,-0.04834676210764144,-0.026734853078716404,-0.021611909028925035,11.66562850402386,47.509765472221716,0.32659035325144176,-0.3499999999999943,-0.1286059633391438,-0.5991902834008078,36.232568067397395,11.41222523336374,21.6420898951738,2.222222222223345,16.296457607433428,0.0,9.70075745333511,-0.0035503240632062116,37.22737454221804,-97.77777777777666,61.67351840409859,61.523333333333476,61.373148262568364,61.51276188161849,61.47019629809837,61.606093506493515,61.497347728158665,61.460000000000164,61.565,61.5086666666657,61.64233333333332,0,0,0,0,61.3925,0.3123011868345334,0.9424223253478099,0.10136074191506719,61.42294736842106,0.010274000001572858,0.054380358294434626,0.08661709545768875,0.07000000000000028,117313.90032572264,-182.11019695695722,44596.29999999999
2020-08-16 20:14:00+00:00,61.42,61.42,61.37,61.38,1037.56,63698.1,18.925399319155254,-8.17503135565903,-0.09133727389485052,0.08544496070587479,-0.14219759048818414,0.5993724883880073,1,30.71512479903981,22.712791406597425,-0.04199999999989501,100.0,20.0,-92.3076923076923,0.7999999999999148,-113.46332404828637,-30.373423373228103,61.94190054004455,-0.043962583675821065,-0.028375589326059707,-0.015586994349761359,19.72908938143762,43.101727291703625,0.3032624708763388,-0.29999999999999716,-0.13382807918120307,-0.3407431445724529,38.8724456103935,9.869015356820464,19.03336989719111,11.111111111111988,12.923441734417635,24.412167264518004,12.375559237186545,-0.003963806987150598,34.83776534486542,-88.88888888888802,61.651082161729,61.50583333333347,61.36058450493794,61.4961178790745,61.45764722357378,61.5837395306448,61.487009657427784,61.444000000000166,61.565,61.4914166666657,61.63366666666665,0,0,0,0,61.4075,0.3055660842611176,0.9544185345214174,0.10231813134583582,61.4058947368422,0.010469000002103712,0.05375459282380172,0.08630298686475595,0.05000000000000426,118351.46032572264,-289.4022203888453,45633.859999999986
2020-08-16 20:15:00+00:00,61.4,61.45,61.39,61.42,2091.67,128417.16,18.185217745252373,-0.9467380785716841,-0.04540263751157917,0.06960390555130559,-0.01652294471750757,0.6953267655441122,1,31.668333514871353,22.875326649098284,-0.03799999999989723,93.33333333333334,13.333333333333334,-92.3076923076923,-0.3333333333333728,-95.27950310558809,-32.992843531415694,45.08324198084797,-0.04193711764174424,-0.029667163451362995,-0.012269954190381242,36.98607528744156,38.356663843045126,0.28160086581374316,-0.3299999999999983,-0.13969208297377755,-0.35702693930541596,38.05197906984145,8.264077085215561,16.646932937583408,6.6666666666668775,8.340108401084308,16.0379510983297,13.0414486664853,-0.004389820897565677,31.930083015074516,-93.33333333333313,61.62585341194441,61.48750000000013,61.34914658805585,61.47873798557211,61.443235417680334,61.56291027568923,61.4742261812273,61.42600000000016,61.565,61.47333333333236,61.621666666666655,0,0,0,0,61.41,0.3390349698159704,0.953819866041924,0.10163045804021081,61.39073684210533,0.01032875000146305,0.05464679384897323,0.08690053714286085,0.060000000000002274,116957.01365905581,-484.5462050582282,43542.18999999999
2020-08-16 20:16:00+00:00,61.36,61.4,61.36,61.4,1662.46,101966.96,17.785283532116058,6.621368007705769,-0.031773809878686235,0.013336526525750403,0.1153076130056315,0.7839250549709442,1,32.957622525779676,23.4606340537629,-0.04699999999989757,100.0,6.666666666666667,-100.0,-1.0,-123.72807017542895,-38.015440403051905,50.77688656598316,-0.0443512805539612,-0.031065650794467586,-0.013285629759493617,34.97063169514961,41.11954858987949,0.2914865182556198,-0.29999999999999716,-0.14777444339981713,-0.37343724630622965,36.44922788787912,7.029509183980815,14.216404267217309,0.0,6.852013162988955,0.0,10.670276181669792,-0.004837248612232781,32.65430420360054,-100.0,61.608293644906546,61.46833333333347,61.32837302176039,61.458205787468266,61.42242656326025,61.54572748538012,61.45238496025908,61.40000000000016,61.555,61.4529166666657,61.60733333333332,0,0,0,0,61.37,0.3251942393274153,0.9575590912729586,0.10667122387140152,61.364684210526356,0.01137875000222266,0.052554394727691224,0.08586877984913736,0.03999999999999915,115294.5536590558,-764.5489607216005,41879.72999999999
2020-08-16 20:17:00+00:00,61.33,61.36,61.31,61.36,546.15,33488.45,17.855060995506182,13.054023631940936,-0.03966220668244391,-0.040880017201818275,0.22586967824747178,0.8485473748154171,1,34.73629608130745,24.043714139010486,-0.04999999999991189,100.0,0.0,-84.61538461538461,-0.6000000000000568,-135.35044824775207,-41.55385679226718,58.705295857064556,-0.04752559483613794,-0.0326332645127219,-0.01489233032341604,25.13850252610006,46.70108350798159,0.3206660526659298,-0.28000000000000114,-0.1566617076806929,-0.47062641999350285,35.28802983496169,5.195812742441189,11.60107945617273,3.921568627450215,5.941649017330673,0.0,8.730225966820738,-0.0053086388291823106,33.361715547146396,-96.07843137254977,61.570514950447944,61.4441666666668,61.31781838288566,61.43608258064703,61.39931992244519,61.52966374269006,61.43149677683914,61.378000000000156,61.54,61.43199999999903,61.59299999999998,0,0,0,0,61.332499999999996,0.34049848893487306,0.9627446698553116,0.1143361272838372,61.33157894736833,0.01307275000226582,0.0521894811951635,0.08569155250229742,0.04999999999999716,115185.32365905574,-968.0419277153269,41333.57999999999
2020-08-16 20:18:00+00:00,61.34,61.38,61.32,61.33,874.56,53638.9,18.38873513410444,15.878261715489145,-0.07800695374154645,-0.03763734216723551,0.2735943098694309,0.8735876422518885,1,35.64896614958954,24.82982103774731,-0.04499999999990223,93.33333333333334,0.0,-84.61538461538461,0.16666666666674562,-106.36363636362627,-38.71135427096054,48.10303644188178,-0.04486154839392498,-0.03379786297759838,-0.011063685416326595,33.76719276457163,41.46075558908239,0.2977613346183634,-0.25,-0.16133046697371034,-0.30879245896310303,35.99602843958906,5.408231043094857,9.225535742752394,5.882352941176716,6.064198036938384,9.531281586281308,8.875872443086296,-0.0057882603270664745,33.09082819737931,-94.11764705882328,61.55530664606094,61.42833333333348,61.30136002060601,61.41752904551774,61.38448994183389,61.51211111111111,61.42637659647261,61.37000000000016,61.54,61.41483333333237,61.57799999999998,0,0,0,0,61.345,0.36334065876317895,0.9689573275508067,0.11991246808215662,61.30257894736837,0.014379000001554232,0.05330526959585475,0.08628447618548445,0.060000000000002274,114893.8036590558,-1127.1567746636574,42208.139999999985
2020-08-16 20:19:00+00:00,61.33,61.35,61.31,61.34,813.13,49871.04,19.193807350573742,15.485287868543423,-0.07199834620391665,0.026908721188689727,0.2669909309323432,0.8702292251229211,1,36.61931583714662,25.61363721171128,-0.045999999999907004,100.0,13.333333333333334,-100.0,-0.2500000000001332,-108.2607724938627,-40.00868942076531,49.9601996462055,-0.04220470194702841,-0.03459851430802029,-0.0076061876390081246,32.31024931020278,40.19755730061869,0.2864926678599069,-0.28999999999999915,-0.16345139892851016,-0.30884265279584877,35.59041752820788,5.735028428715708,7.559128439090164,4.2553191489353335,5.177673214243323,3.6194211821192934,7.920154032001387,-0.006271711901717492,32.89117927082722,-96.07843137254977,61.5371662207158,61.41250000000014,61.28783377928449,61.399720888154775,61.37086745637542,61.49783918128655,61.39645601501338,61.35200000000016,61.54,61.39874999999903,61.56266666666665,0,0,0,0,61.33,0.3615852108416005,0.9726143736280238,0.12333997730608297,61.27899999999995,0.01521275000186506,0.05140451679644681,0.08524466461367572,0.03999999999999915,114893.80365905566,-1225.4252237091569,41395.00999999999
2020-08-16 20:20:00+00:00,61.32,61.34,61.3,61.33,4944.53,303281.37,20.274123668068043,15.291037554851073,-0.04847247421311912,0.011081362925188526,0.2637221666374623,0.8685540020970555,1,37.64596402008036,26.739282752387474,-0.044999999999909335,100.0,6.666666666666667,-100.0,-0.24999999999991118,-106.80320150660516,-41.345765786771935,51.87378280142253,-0.039712803767081084,-0.0350855894945975,-0.004627214272483582,24.297661780409555,39.003523610943155,0.2760289058699187,-0.3999999999999986,-0.16419171529096302,-0.24402147388969953,35.17751366090864,6.055541249228576,6.793887869927997,4.347826086957193,5.250136982359359,0.0,6.480126026182953,-0.006755216473641745,36.18339712721777,-96.15384615384558,61.52909944456281,61.40000000000015,61.270900555437485,61.38259753342547,61.35815059228157,61.48613216374268,61.37364349904806,61.33600000000016,61.535,61.38358333333237,61.546333333333315,0,0,0,0,61.32,0.3686935417537161,0.9772551853256598,0.11778263880120235,61.26957894736836,0.013872750002974499,0.04977530011124102,0.0842572165153119,0.04000000000000625,114893.80365905566,-1276.9499158820836,36450.47999999999
2020-08-16 20:21:00+00:00,61.33,61.33,61.31,61.32,427.41,26207.82,21.739362875107588,13.291476761305262,-0.05851909137395342,-0.020446702577770304,0.22990496593783352,0.8507329315948161,1,38.58705818776962,27.842225901433473,-0.034999999999925535,93.33333333333334,0.0,-92.3076923076923,0.5,-89.79542719615746,-38.032666703112824,51.87378280142253,-0.03443159847092403,-0.03502330463520003,0.0005917061642759999,26.05968254084614,37.37227619846094,0.2563125554506388,-0.4200000000000017,-0.16197221117516147,-0.2764227642276462,35.951535750857666,5.610384554071914,6.185512040963919,6.521739130435018,5.715975491676146,11.244958677377488,7.34645923549105,-0.007226846766428263,38.2151632151632,-94.23076923076906,61.504845470559744,61.38583333333349,61.26682119610723,61.36860051837754,61.351112944211174,61.48159433811802,61.36910203192547,61.330000000000155,61.475,61.372166666665706,61.531333333333315,0,0,0,0,61.325,0.20863127863617995,0.9737508420629309,0.10375331321719555,61.271947368421074,0.010764750003545487,0.045521685809634595,0.0816618276680737,0.01999999999999602,115321.21365905566,-1255.9746894666605,36877.88999999999
